order,p_val,avg_logFC,pct.1,pct.2,p_val_adj,cluster,gene
4537,3.58E-123,-0.52565699,0.163,0.522,5.01E-119,NK cells,Rbpj
4538,1.33E-122,0.273648207,0.116,0.011,1.86E-118,NK cells,Cited4
4539,2.13E-122,-0.533648634,0.124,0.476,2.98E-118,NK cells,Gm10116
4540,3.23E-122,0.336950984,0.219,0.048,4.52E-118,NK cells,4930486L24Rik
4541,4.65E-122,-0.596493079,0.045,0.378,6.51E-118,NK cells,Emilin2
4542,6.52E-122,0.561004634,0.461,0.2,9.12E-118,NK cells,Pdcd4
4543,1.48E-121,0.256213314,1,1,2.07E-117,NK cells,Rpl37a
4544,3.57E-121,-0.826546298,0.429,0.786,4.99E-117,NK cells,Ly6c2
4545,4.11E-121,-0.585167796,0.412,0.738,5.74E-117,NK cells,Aprt
4546,1.97E-120,-0.394340951,0.877,0.961,2.76E-116,NK cells,Shfm1
4547,6.38E-120,-1.91549413,0.158,0.489,8.92E-116,NK cells,Apoe
4548,7.35E-120,-0.892112817,0.192,0.534,1.03E-115,NK cells,Bcl2a1d
4549,1.12E-119,-0.556650477,0.031,0.353,1.56E-115,NK cells,Ass1
4550,3.64E-119,-0.858493117,0.716,0.875,5.08E-115,NK cells,Prdx5
4551,6.66E-119,0.545283666,0.739,0.559,9.32E-115,NK cells,B4galnt1
4552,1.07E-118,-0.523337908,0.021,0.34,1.50E-114,NK cells,Igsf6
4553,1.36E-118,-1.00828414,0.406,0.698,1.90E-114,NK cells,Ms4a4c
4554,2.72E-118,0.318915925,0.222,0.051,3.80E-114,NK cells,Ppm1j
4555,1.52E-117,-0.577895218,0.215,0.567,2.13E-113,NK cells,Eif4ebp1
4556,1.56E-117,-0.451820703,0.213,0.595,2.19E-113,NK cells,Tnfaip8
4557,1.57E-116,-0.506948349,0.133,0.48,2.19E-112,NK cells,Nampt
4558,2.06E-116,0.317567647,0.994,0.993,2.88E-112,NK cells,Rpl27
4559,2.09E-116,-0.732960373,0.075,0.402,2.93E-112,NK cells,Ltb4r1
4560,2.20E-116,0.437467736,0.333,0.113,3.08E-112,NK cells,St3gal6
4561,2.45E-116,-0.403246971,0.066,0.399,3.42E-112,NK cells,Scpep1
4562,7.10E-116,-0.47171107,0.027,0.34,9.93E-112,NK cells,Tbxas1
4563,2.20E-115,-0.588307252,0.044,0.36,3.08E-111,NK cells,Slc11a1
4564,6.23E-115,-0.627454302,0.041,0.357,8.71E-111,NK cells,Klra2
4565,9.46E-115,-0.459882006,0.041,0.359,1.32E-110,NK cells,Slc15a3
4566,9.76E-115,-0.589171539,0.264,0.609,1.37E-110,NK cells,Cndp2
4567,2.74E-114,-0.466805622,0.021,0.332,3.83E-110,NK cells,Cd302
4568,5.02E-114,-0.433310717,0.028,0.339,7.02E-110,NK cells,Tifa
4569,6.35E-114,0.309870887,0.173,0.031,8.88E-110,NK cells,Cd55
4570,1.16E-112,-0.748031485,0.1,0.428,1.63E-108,NK cells,Gngt2
4571,1.31E-112,-0.53719138,0.427,0.747,1.83E-108,NK cells,Rrbp1
4572,1.43E-112,-0.497434356,0.978,0.987,2.00E-108,NK cells,Calm1
4573,1.91E-112,-0.48910568,0.127,0.468,2.67E-108,NK cells,Sap30
4574,2.42E-112,-0.660889875,0.124,0.458,3.39E-108,NK cells,Blvrb
4575,3.07E-112,-0.593745008,0.033,0.346,4.29E-108,NK cells,Pkib
4576,9.35E-112,-0.713859579,0.027,0.334,1.31E-107,NK cells,Plaur
4577,1.23E-111,-0.425400988,0.153,0.503,1.72E-107,NK cells,Slc6a6
4578,7.38E-111,-0.425654982,0.061,0.377,1.03E-106,NK cells,Tep1
4579,2.21E-110,-0.88594354,0.045,0.354,3.09E-106,NK cells,Ctsl
4580,2.68E-110,-0.42363945,0.154,0.502,3.74E-106,NK cells,Prcp
4581,4.31E-110,-0.469004886,0.035,0.342,6.03E-106,NK cells,Lrp1
4582,5.43E-110,-0.45848897,0.557,0.851,7.60E-106,NK cells,Scand1
4583,6.24E-110,-0.533825134,0.403,0.739,8.73E-106,NK cells,Ptpn1
4584,9.30E-110,0.465280225,0.411,0.174,1.30E-105,NK cells,Acap1
4585,1.16E-109,0.474516579,0.802,0.732,1.62E-105,NK cells,Dnajc15
4586,1.61E-109,-0.430770754,0.65,0.879,2.25E-105,NK cells,Atp6v1g1
4587,3.11E-109,-0.685627038,0.559,0.788,4.35E-105,NK cells,Ms4a6b
4588,3.92E-109,-1.070191553,0.063,0.377,5.48E-105,NK cells,Hmox1
4589,9.74E-109,0.477092583,0.835,0.751,1.36E-104,NK cells,Epsti1
4590,1.62E-108,-0.77572484,0.097,0.421,2.26E-104,NK cells,Ckb
4591,6.45E-108,-0.413482613,0.024,0.321,9.02E-104,NK cells,Pira2
4592,6.50E-108,-0.424625945,0.259,0.622,9.09E-104,NK cells,Cnih4
4593,1.69E-107,-0.544782182,0.038,0.339,2.36E-103,NK cells,Bst1
4594,1.95E-107,-0.771038535,0.053,0.356,2.72E-103,NK cells,Ifi205
4595,2.42E-107,-0.520653891,0.6,0.825,3.39E-103,NK cells,Dbi
4596,5.47E-107,-1.144087411,0.211,0.531,7.65E-103,NK cells,Gbp2
4597,2.73E-106,-0.821459517,0.041,0.339,3.82E-102,NK cells,C3ar1
4598,5.71E-106,-0.44383827,0.111,0.443,7.99E-102,NK cells,Adssl1
4599,1.50E-105,-0.563305671,0.059,0.366,2.09E-101,NK cells,Phf11d
4600,2.25E-105,0.409674445,0.446,0.19,3.15E-101,NK cells,Ablim1
4601,2.97E-105,-0.513280966,0.725,0.913,4.16E-101,NK cells,S100a6
4602,3.04E-105,-0.541924001,0.031,0.325,4.25E-101,NK cells,Anxa3
4603,1.01E-104,-0.57529646,0.574,0.812,1.41E-100,NK cells,Sdcbp
4604,1.44E-104,0.273956261,0.999,0.998,2.01E-100,NK cells,Rps12
4605,4.43E-104,-0.39519929,0.033,0.327,6.20E-100,NK cells,Aldh3b1
4606,5.32E-104,0.616265133,0.689,0.526,7.44E-100,NK cells,Ubald2
4607,1.01E-103,0.527033748,0.735,0.573,1.42E-99,NK cells,Hmha1
4608,1.22E-103,-0.661431447,0.492,0.754,1.70E-99,NK cells,Zbp1
4609,1.52E-103,-0.901736366,0.096,0.405,2.13E-99,NK cells,Marcksl1
4610,2.42E-103,-0.733065546,0.133,0.459,3.38E-99,NK cells,Ninj1
4611,2.65E-103,-0.488167361,0.083,0.398,3.70E-99,NK cells,Tubb2a
4612,3.53E-103,0.399599319,0.291,0.096,4.93E-99,NK cells,Ppp3cc
4613,4.77E-103,-0.393071924,0.051,0.351,6.67E-99,NK cells,Milr1
4614,5.58E-103,-0.387946094,0.875,0.955,7.80E-99,NK cells,Gabarap
4615,5.80E-103,-0.439701059,0.023,0.308,8.11E-99,NK cells,Cebpa
4616,5.85E-103,-0.374505111,0.063,0.367,8.19E-99,NK cells,Acer3
4617,7.00E-103,-0.664875487,0.271,0.585,9.79E-99,NK cells,Rtp4
4618,8.86E-103,0.368835902,0.272,0.084,1.24E-98,NK cells,Gimap8
4619,1.28E-102,-0.575825792,0.491,0.776,1.79E-98,NK cells,Serp1
4620,1.43E-102,-0.405876614,0.765,0.92,2.00E-98,NK cells,Pomp
4621,3.16E-102,-0.54308002,0.67,0.871,4.42E-98,NK cells,Taldo1
4622,3.69E-102,0.478520414,0.748,0.57,5.17E-98,NK cells,Pla2g16
4623,4.00E-102,-0.420357799,0.571,0.843,5.60E-98,NK cells,Gdi2
4624,7.84E-102,-0.403832871,0.027,0.314,1.10E-97,NK cells,Cd180
4625,1.43E-101,-0.848807821,0.41,0.7,2.01E-97,NK cells,Fos
4626,2.43E-101,-0.367968939,0.039,0.329,3.40E-97,NK cells,Rasgrp4
4627,2.85E-101,0.475737373,0.755,0.607,3.99E-97,NK cells,Il2rg
4628,2.00E-100,-0.721180085,0.035,0.321,2.80E-96,NK cells,Cxcl16
4629,2.02E-100,0.487799072,0.799,0.733,2.83E-96,NK cells,Ywhaq
4630,3.64E-100,-0.388016942,0.63,0.869,5.08E-96,NK cells,Ywhae
4631,4.58E-100,-0.477915423,0.021,0.302,6.40E-96,NK cells,Adgre1
4632,5.43E-100,-0.46149807,0.194,0.521,7.59E-96,NK cells,Creg1
4633,6.86E-100,-0.763822365,0.339,0.633,9.60E-96,NK cells,Irf7
4634,7.82E-100,-1.391977346,0.119,0.423,1.09E-95,NK cells,Fabp5
4635,1.05E-99,-0.38504269,0.034,0.315,1.47E-95,NK cells,Il6ra
4636,1.26E-99,0.442334084,0.433,0.191,1.76E-95,NK cells,Fam189b
4637,2.06E-99,0.352122746,0.973,0.962,2.89E-95,NK cells,Rbm39
4638,5.51E-99,-1.239931841,0.045,0.329,7.70E-95,NK cells,Lpl
4639,7.56E-98,-0.452877808,0.052,0.344,1.06E-93,NK cells,Cebpb
4640,1.08E-97,0.27678224,0.999,0.994,1.51E-93,NK cells,Sh3bgrl3
4641,1.55E-97,-0.385208817,0.035,0.315,2.16E-93,NK cells,Themis2
4642,1.93E-97,-0.404014823,0.028,0.305,2.69E-93,NK cells,Trib1
4643,2.09E-97,0.315440958,0.976,0.969,2.93E-93,NK cells,Sub1
4644,2.25E-97,-0.508134298,0.122,0.442,3.15E-93,NK cells,Aldh2
4645,3.68E-97,-0.477880232,0.035,0.314,5.14E-93,NK cells,Rab7b
4646,7.37E-97,-0.766462455,0.036,0.313,1.03E-92,NK cells,F13a1
4647,8.57E-97,-0.404543465,0.169,0.498,1.20E-92,NK cells,Myd88
4648,9.19E-97,0.424372498,0.855,0.758,1.29E-92,NK cells,Cnn2
4649,1.53E-96,-0.382309773,0.031,0.308,2.14E-92,NK cells,Zeb2os
4650,1.96E-96,-0.405606892,0.373,0.714,2.74E-92,NK cells,Rtn4
4651,2.36E-96,-0.341590029,0.047,0.332,3.30E-92,NK cells,5031439G07Rik
4652,2.62E-96,-0.559178824,0.326,0.641,3.66E-92,NK cells,Phf11b
4653,3.64E-96,-0.426356438,0.06,0.353,5.08E-92,NK cells,Apobec1
4654,5.42E-96,0.49187319,0.533,0.298,7.57E-92,NK cells,Ptpn22
4655,1.37E-95,-0.881344823,0.041,0.32,1.92E-91,NK cells,Clec4n
4656,3.32E-95,-0.630381795,0.541,0.815,4.65E-91,NK cells,Sat1
4657,3.68E-95,0.266228168,0.994,0.993,5.15E-91,NK cells,Rps21
4658,4.25E-95,-0.744249685,0.032,0.307,5.94E-91,NK cells,Cd14
4659,4.65E-95,-0.975097145,0.047,0.324,6.50E-91,NK cells,Fn1
4660,4.66E-95,-0.929013231,0.29,0.586,6.52E-91,NK cells,Bcl2a1b
4661,6.00E-95,-0.621373377,0.029,0.301,8.39E-91,NK cells,Dab2
4662,7.14E-95,-0.342813745,0.018,0.286,9.99E-91,NK cells,Adam15
4663,7.60E-95,0.408768703,0.355,0.143,1.06E-90,NK cells,Cd72
4664,1.37E-94,0.268707513,0.992,0.995,1.92E-90,NK cells,Rpl36a
4665,2.00E-94,-0.450033151,0.147,0.454,2.80E-90,NK cells,Ehd1
4666,2.24E-94,-0.45687822,0.022,0.291,3.14E-90,NK cells,Dpep2
4667,2.30E-94,-0.700840257,0.028,0.301,3.22E-90,NK cells,Clec10a
4668,2.74E-94,-0.450991629,0.495,0.784,3.83E-90,NK cells,Pitpna
4669,4.61E-94,0.251249644,0.992,0.991,6.45E-90,NK cells,Rpl5
4670,5.00E-94,-0.423978535,0.122,0.423,6.99E-90,NK cells,Fgr
4671,6.28E-94,-0.349409305,0.03,0.298,8.79E-90,NK cells,Acvrl1
4672,9.77E-94,0.405338907,0.359,0.148,1.37E-89,NK cells,Rhof
4673,1.88E-93,-0.353027523,0.028,0.295,2.64E-89,NK cells,Tnfrsf13b
4674,2.95E-93,-0.444001345,0.044,0.324,4.12E-89,NK cells,Slfn5
4675,3.72E-93,-0.554050746,0.752,0.89,5.20E-89,NK cells,Rps27l
4676,4.46E-93,-0.894903635,0.403,0.595,6.23E-89,NK cells,Fcgr3
4677,5.02E-93,-0.338219888,0.025,0.293,7.02E-89,NK cells,Nfam1
4678,6.59E-93,-0.38080572,0.186,0.505,9.21E-89,NK cells,Gusb
4679,6.80E-93,-0.362049524,0.024,0.291,9.50E-89,NK cells,Fgd2
4680,2.73E-92,-0.443632184,0.023,0.288,3.82E-88,NK cells,Ptafr
4681,3.54E-92,-0.450734105,0.204,0.528,4.95E-88,NK cells,Tnfrsf1a
4682,6.99E-92,-0.401780765,0.201,0.524,9.78E-88,NK cells,Atp6v1b2
4683,8.68E-92,-0.364437985,0.818,0.938,1.21E-87,NK cells,Psma7
4684,1.32E-91,0.542017015,0.554,0.282,1.85E-87,NK cells,Thy1
4685,2.05E-91,0.309340326,0.998,0.992,2.87E-87,NK cells,Cd52
4686,7.37E-91,-0.435651972,0.246,0.573,1.03E-86,NK cells,BC005537
4687,2.96E-90,-0.416192055,0.294,0.617,4.14E-86,NK cells,Stx7
4688,3.23E-90,-0.450672101,0.032,0.297,4.52E-86,NK cells,Cd40
4689,3.46E-90,-0.664246754,0.025,0.284,4.83E-86,NK cells,Gm9733
4690,3.62E-90,-0.342492398,0.053,0.329,5.07E-86,NK cells,Rab32
4691,4.62E-90,-0.351568661,0.123,0.43,6.47E-86,NK cells,Fes
4692,5.00E-90,-0.714919113,0.028,0.289,6.99E-86,NK cells,Pltp
4693,5.23E-90,0.476469156,0.575,0.357,7.31E-86,NK cells,6-Sep
4694,6.78E-90,-0.560437908,0.035,0.298,9.48E-86,NK cells,Ccnd1
4695,1.57E-89,-0.814139504,0.367,0.626,2.19E-85,NK cells,Napsa
4696,1.93E-89,-0.729303824,0.444,0.733,2.70E-85,NK cells,Syngr2
4697,2.78E-89,0.274471058,0.188,0.047,3.89E-85,NK cells,Sytl2
4698,3.18E-89,0.323960095,0.229,0.067,4.44E-85,NK cells,Lax1
4699,7.75E-89,0.367840652,0.245,0.077,1.08E-84,NK cells,Itgb3
4700,8.56E-89,-0.696745925,0.038,0.299,1.20E-84,NK cells,Bcl2a1a
4701,1.55E-88,0.353449651,0.955,0.927,2.17E-84,NK cells,Ptpn18
4702,2.92E-88,-0.421120568,0.635,0.857,4.08E-84,NK cells,Psma4
4703,3.83E-88,-0.467807433,0.505,0.769,5.35E-84,NK cells,Atpif1
4704,8.01E-88,0.331962538,0.278,0.095,1.12E-83,NK cells,Gata3
4705,1.81E-87,-0.393725051,0.164,0.465,2.54E-83,NK cells,Nadk
4706,3.92E-87,0.347067744,0.9,0.891,5.48E-83,NK cells,Dad1
4707,4.56E-87,-0.533494136,0.024,0.277,6.37E-83,NK cells,Pla2g7
4708,6.26E-87,-0.387633892,0.056,0.322,8.76E-83,NK cells,Ogfrl1
4709,8.31E-87,-0.31353459,0.025,0.277,1.16E-82,NK cells,Guca1a
4710,1.89E-86,-0.344838154,0.78,0.917,2.64E-82,NK cells,Rac1
4711,2.67E-86,-0.342415437,0.192,0.513,3.73E-82,NK cells,Atp6ap2
4712,3.68E-86,-0.433526769,0.122,0.409,5.14E-82,NK cells,Clic4
4713,4.48E-86,-0.392916449,0.15,0.449,6.26E-82,NK cells,Ppm1m
4714,4.50E-86,-0.680085069,0.028,0.28,6.29E-82,NK cells,C5ar1
4715,6.53E-86,-0.375213755,0.276,0.596,9.14E-82,NK cells,Znhit1
4716,7.80E-86,-0.436002563,0.561,0.826,1.09E-81,NK cells,Bax
4717,1.84E-85,0.420286627,0.429,0.202,2.57E-81,NK cells,S1pr4
4718,3.12E-85,-0.433687177,0.501,0.778,4.36E-81,NK cells,Bri3
4719,4.50E-85,-0.461943968,0.017,0.263,6.30E-81,NK cells,Slamf9
4720,6.25E-85,-0.459111739,0.676,0.877,8.74E-81,NK cells,Slfn2
4721,8.57E-85,-0.303333275,0.106,0.385,1.20E-80,NK cells,Tspan31
4722,8.65E-85,-0.482864857,0.064,0.33,1.21E-80,NK cells,Klf4
4723,1.10E-84,0.362804857,0.253,0.087,1.54E-80,NK cells,Sh2d1b1
4724,1.23E-84,-0.378047605,0.024,0.272,1.71E-80,NK cells,Sirpb1b
4725,2.08E-84,-0.373141925,0.235,0.541,2.91E-80,NK cells,Rnpep
4726,2.18E-84,-0.364597695,0.074,0.342,3.05E-80,NK cells,Myadm
4727,2.44E-84,-0.346232648,0.09,0.364,3.42E-80,NK cells,Mthfd2
4728,3.30E-84,-0.407605572,0.213,0.524,4.61E-80,NK cells,Cltc
4729,3.50E-84,-0.724155992,0.133,0.418,4.90E-80,NK cells,Tmem176b
4730,5.62E-84,-0.396567243,0.162,0.457,7.85E-80,NK cells,Kctd12
4731,1.83E-83,0.455627526,0.502,0.295,2.56E-79,NK cells,Itgal
4732,2.01E-83,0.500443908,0.554,0.354,2.82E-79,NK cells,Pld3
4733,2.07E-83,-0.411328659,0.021,0.267,2.90E-79,NK cells,Cyp4f18
4734,5.06E-83,-0.37877431,0.202,0.511,7.08E-79,NK cells,Fam111a
4735,6.06E-83,-0.476803544,0.037,0.288,8.47E-79,NK cells,Fcgrt
4736,1.25E-82,-0.374248977,0.214,0.518,1.75E-78,NK cells,Trafd1
4737,1.45E-82,-0.344827014,0.073,0.333,2.03E-78,NK cells,Dck
4738,1.97E-82,-0.347980754,0.023,0.264,2.75E-78,NK cells,Ptpro
4739,2.03E-82,-0.364135772,0.04,0.289,2.84E-78,NK cells,Bmyc
4740,2.52E-82,-0.573547534,0.03,0.275,3.52E-78,NK cells,Mrc1
4741,3.50E-82,-0.357862619,0.211,0.518,4.90E-78,NK cells,Mvp
4742,7.00E-82,-0.535895528,0.199,0.484,9.79E-78,NK cells,Lilr4b
4743,8.61E-82,-0.472428192,0.148,0.433,1.20E-77,NK cells,Itgam
4744,1.29E-81,0.374248831,0.282,0.104,1.80E-77,NK cells,Jakmip1
4745,1.34E-81,0.280727459,0.188,0.05,1.87E-77,NK cells,Tnik
4746,1.66E-81,-0.406351926,0.351,0.659,2.32E-77,NK cells,Xbp1
4747,6.42E-81,-0.287074169,0.058,0.315,8.98E-77,NK cells,Plin3
4748,1.16E-80,-0.42093512,0.84,0.951,1.63E-76,NK cells,Psme2
4749,3.02E-80,0.422941902,0.425,0.216,4.23E-76,NK cells,Spn
4750,3.06E-80,0.512213685,0.405,0.21,4.29E-76,NK cells,1700025G04Rik
4751,3.61E-80,-0.340373234,0.366,0.694,5.04E-76,NK cells,Rhog
4752,5.21E-80,0.272663483,0.196,0.054,7.29E-76,NK cells,Cxxc5
4753,5.47E-80,-0.338693225,0.275,0.589,7.65E-76,NK cells,Hmox2
4754,8.19E-80,-0.444735942,0.355,0.66,1.15E-75,NK cells,Atp2b1
4755,9.52E-80,-0.621902055,0.063,0.314,1.33E-75,NK cells,Ier3
4756,5.34E-79,-0.313026015,0.123,0.403,7.47E-75,NK cells,Reep3
4757,6.60E-79,-0.4342161,0.025,0.259,9.23E-75,NK cells,Hfe
4758,7.18E-79,-0.314707668,0.057,0.309,1.00E-74,NK cells,Slc31a2
4759,7.33E-79,-0.338345129,0.389,0.707,1.03E-74,NK cells,Mrpl54
4760,9.27E-79,-0.319995851,0.119,0.4,1.30E-74,NK cells,Snx10
4761,1.21E-78,-0.40127895,0.192,0.477,1.69E-74,NK cells,Tubb6
4762,1.57E-78,-0.331755372,0.267,0.584,2.19E-74,NK cells,Tor1aip1
4763,1.64E-78,-0.298563748,0.037,0.279,2.30E-74,NK cells,Gpr146
4764,4.88E-78,-0.361296297,0.333,0.633,6.82E-74,NK cells,Rab1a
4765,5.06E-78,-0.292578369,0.983,0.989,7.07E-74,NK cells,Arpc1b
4766,6.33E-78,-0.361099838,0.018,0.248,8.85E-74,NK cells,Hacd4
4767,7.97E-78,0.295605194,0.268,0.096,1.11E-73,NK cells,Ifng
4768,9.59E-78,-0.630958521,0.033,0.269,1.34E-73,NK cells,F10
4769,2.61E-77,-0.302147663,0.048,0.295,3.66E-73,NK cells,Slc43a2
4770,4.47E-77,-0.273920382,0.045,0.29,6.25E-73,NK cells,Sgk3
4771,5.50E-77,-0.369063671,0.143,0.422,7.69E-73,NK cells,Rnf149
4772,5.53E-77,-0.296852992,0.198,0.502,7.73E-73,NK cells,Scamp2
4773,6.13E-77,-0.38322885,0.676,0.865,8.57E-73,NK cells,Smdt1
4774,1.45E-76,-0.321100926,0.044,0.282,2.02E-72,NK cells,Plod3
4775,1.66E-76,-0.402102521,0.337,0.639,2.31E-72,NK cells,Vsir
4776,1.77E-76,0.412742749,0.277,0.104,2.47E-72,NK cells,Cd160
4777,5.01E-76,-0.383234169,0.077,0.334,7.01E-72,NK cells,H1f0
4778,7.39E-76,-0.282874716,0.031,0.262,1.03E-71,NK cells,Pak1
4779,1.03E-75,0.27597302,0.968,0.973,1.44E-71,NK cells,Uqcrh
4780,1.21E-75,0.433775009,0.742,0.539,1.70E-71,NK cells,Ccnd2
4781,2.58E-75,-0.292528986,0.028,0.255,3.60E-71,NK cells,Gpr35
4782,1.33E-74,-0.370619077,0.225,0.517,1.86E-70,NK cells,Hexb
4783,3.14E-74,-0.270029568,0.027,0.254,4.39E-70,NK cells,Ltbr
4784,4.64E-74,-0.310251917,0.091,0.341,6.49E-70,NK cells,Bri3bp
4785,1.13E-73,-0.441330012,0.023,0.245,1.58E-69,NK cells,Mcemp1
4786,1.40E-73,-1.030842325,0.038,0.267,1.96E-69,NK cells,Il1b
4787,1.53E-73,-0.338077979,0.02,0.24,2.13E-69,NK cells,Ppfia4
4788,2.16E-73,-0.301043321,0.123,0.391,3.03E-69,NK cells,Mfsd1
4789,3.86E-73,-0.290361014,0.156,0.436,5.41E-69,NK cells,Ywhag
4790,3.90E-73,-0.417145115,0.197,0.482,5.46E-69,NK cells,Irgm1
4791,4.34E-73,-0.34358833,0.021,0.24,6.07E-69,NK cells,Nucb2
4792,5.13E-73,-0.357970753,0.209,0.489,7.18E-69,NK cells,Man2b1
4793,6.21E-73,-0.433425194,0.041,0.271,8.68E-69,NK cells,Il18bp
4794,9.35E-73,-0.323627852,0.346,0.65,1.31E-68,NK cells,Necap2
4795,1.14E-72,-0.525826676,0.22,0.503,1.59E-68,NK cells,Smpdl3a
4796,1.48E-72,-0.359328631,0.982,0.996,2.07E-68,NK cells,Hspa8
4797,1.49E-72,-1.706984095,0.143,0.385,2.09E-68,NK cells,Ccl7
4798,1.94E-72,-0.296858907,0.082,0.332,2.71E-68,NK cells,Susd3
4799,2.34E-72,-0.418165575,0.018,0.236,3.28E-68,NK cells,Clec4b1
4800,2.50E-72,0.292536495,0.192,0.058,3.50E-68,NK cells,C1qtnf6
4801,2.59E-72,-0.302260179,0.025,0.244,3.62E-68,NK cells,Il13ra1
4802,3.13E-72,-0.288284098,0.119,0.386,4.38E-68,NK cells,Pgap2
4803,3.38E-72,-0.315936292,0.02,0.237,4.72E-68,NK cells,Dok3
4804,5.43E-72,-0.323619823,0.393,0.699,7.59E-68,NK cells,Coro1b
4805,7.95E-72,0.462592721,0.352,0.169,1.11E-67,NK cells,Tecpr1
4806,1.53E-71,-0.346736924,0.213,0.492,2.14E-67,NK cells,Ehd4
4807,5.05E-71,0.354049836,0.288,0.12,7.07E-67,NK cells,Padi2
4808,7.03E-71,-0.408208415,0.022,0.238,9.84E-67,NK cells,Tnfaip2
4809,2.92E-70,-0.346828608,0.51,0.778,4.09E-66,NK cells,Tmed10
4810,3.30E-70,-0.291053038,0.025,0.239,4.62E-66,NK cells,Cpne2
4811,3.36E-70,-0.283293882,0.041,0.267,4.69E-66,NK cells,Parp12
4812,5.52E-70,0.339251141,0.268,0.106,7.72E-66,NK cells,Adora2a
4813,6.96E-70,-0.419293397,0.03,0.247,9.73E-66,NK cells,Cnn3
4814,7.89E-70,-0.290981526,0.044,0.272,1.10E-65,NK cells,Bach1
4815,8.82E-70,-0.374625552,0.489,0.759,1.23E-65,NK cells,Tap1
4816,1.28E-69,0.50655941,0.66,0.566,1.79E-65,NK cells,Itgb1
4817,1.37E-69,-0.309548328,0.173,0.452,1.92E-65,NK cells,Pepd
4818,1.92E-69,-0.341181018,0.038,0.259,2.68E-65,NK cells,Il18
4819,3.25E-69,-0.288192137,0.837,0.943,4.54E-65,NK cells,Arpc5
4820,3.30E-69,-0.359737543,0.028,0.242,4.62E-65,NK cells,Gm5150
4821,5.00E-69,-0.359147936,0.022,0.234,6.99E-65,NK cells,Ms4a8a
4822,5.07E-69,-0.321149688,0.022,0.233,7.09E-65,NK cells,Rab3il1
4823,5.10E-69,-0.367619421,0.342,0.64,7.13E-65,NK cells,Litaf
4824,5.14E-69,-0.312975688,0.257,0.55,7.19E-65,NK cells,Fam174a
4825,6.59E-69,0.314284239,0.929,0.903,9.21E-65,NK cells,Calm2
4826,7.50E-69,-0.266098588,0.021,0.23,1.05E-64,NK cells,Plxnb2
4827,8.49E-69,-0.288729735,0.216,0.5,1.19E-64,NK cells,Edem1
4828,8.95E-69,-0.320791573,0.153,0.419,1.25E-64,NK cells,Gng12
4829,1.10E-68,-0.276180362,0.031,0.249,1.54E-64,NK cells,Idh1
4830,1.15E-68,0.534760818,0.134,0.031,1.60E-64,NK cells,Klra1
4831,1.27E-68,-0.402286581,0.096,0.341,1.78E-64,NK cells,Furin
4832,1.35E-68,-0.591191382,0.022,0.232,1.89E-64,NK cells,Mgst1
4833,1.36E-68,-0.41740656,0.19,0.467,1.91E-64,NK cells,Nfe2l2
4834,1.64E-68,-0.276931387,0.102,0.361,2.30E-64,NK cells,Kdm7a
4835,2.81E-68,-0.580735839,0.389,0.628,3.92E-64,NK cells,Metrnl
4836,3.16E-68,-0.280539728,0.061,0.284,4.42E-64,NK cells,Alcam
4837,3.70E-68,-0.280751781,0.112,0.37,5.17E-64,NK cells,Jarid2
4838,3.76E-68,-0.253620847,0.032,0.249,5.26E-64,NK cells,Slc29a3
4839,4.28E-68,-0.3309241,0.136,0.396,5.98E-64,NK cells,Vrk1
4840,4.41E-68,-0.38129908,0.02,0.228,6.17E-64,NK cells,Pilra
4841,5.23E-68,-0.336981589,0.363,0.649,7.32E-64,NK cells,Twf2
4842,6.01E-68,-0.337133404,0.826,0.94,8.40E-64,NK cells,Eif4a1
4843,8.17E-68,-0.254331155,0.164,0.443,1.14E-63,NK cells,Tmem55b
4844,8.17E-68,-0.295168359,0.061,0.295,1.14E-63,NK cells,Tmem51
4845,1.10E-67,-0.340724077,0.162,0.425,1.54E-63,NK cells,Mpp1
4846,1.20E-67,0.385354111,0.804,0.769,1.68E-63,NK cells,Rabac1
4847,1.37E-67,-0.2597461,0.051,0.278,1.92E-63,NK cells,Idh2
4848,1.51E-67,-1.872435874,0.132,0.358,2.12E-63,NK cells,C1qb
4849,1.77E-67,-0.367920979,0.517,0.777,2.47E-63,NK cells,Tkt
4850,2.21E-67,-0.253502055,0.031,0.243,3.09E-63,NK cells,Scarb1
4851,2.67E-67,-0.303766215,0.017,0.221,3.73E-63,NK cells,Lyl1
4852,4.60E-67,-0.263282127,0.016,0.219,6.44E-63,NK cells,Cysltr1
4853,6.06E-67,-0.29761378,0.323,0.613,8.48E-63,NK cells,Atp6v0d1
4854,9.85E-67,0.403958048,0.89,0.871,1.38E-62,NK cells,Jund
4855,1.21E-66,-0.506464947,0.038,0.249,1.70E-62,NK cells,H2-DMb2
4856,1.61E-66,-0.274177666,0.026,0.234,2.25E-62,NK cells,Ciita
4857,1.85E-66,0.272731196,0.771,0.648,2.59E-62,NK cells,Irf8
4858,2.11E-66,-0.28650126,0.137,0.399,2.95E-62,NK cells,Ap2a2
4859,2.12E-66,0.269033084,0.167,0.048,2.96E-62,NK cells,Fhl2
4860,2.39E-66,-0.272865066,0.022,0.227,3.35E-62,NK cells,Lsr
4861,4.51E-66,0.264253028,0.967,0.978,6.31E-62,NK cells,Pfdn5
4862,4.85E-66,-0.409948618,0.343,0.63,6.78E-62,NK cells,Cd44
